date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:46:11	34179/34179	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Oct%202022%2007:03:53%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/plugins/cookie-law-info/legacy/public/js/cookie-law-info-public.js?ver=3.0.4	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/plugins/cookie-law-info/legacy/public/js/cookie-law-info-public459e.js	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:12	23940/23940	---M-Z	200	added ('OK')	application/json	date:Fri,%2028%20Oct%202022%2023:46:12%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-json/wp/v2/pages/854	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-json/wp/v2/pages/854.json	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:12	199/199	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2028%20Oct%202022%2023:46:12%20GMT	https://www.cursoemvideo.com/cursowp/manual/xmlrpc.php?rsd	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/xmlrpc0db0.php	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:12	212118/212118	---M-Z	200	added ('OK')	application/json	date:Fri,%2028%20Oct%202022%2023:46:12%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-json/	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-json/index.html	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:12	1045/1045	---M-Z	200	added ('OK')	application/xml	date:Fri,%2028%20Oct%202022%2023:46:12%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-includes/wlwmanifest.xml	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-includes/wlwmanifest.xml	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:13	2395/2395	---M-Z	200	added ('OK')	application/json	date:Fri,%2028%20Oct%202022%2023:46:13%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cursoemvideo.com%2Fcursowp%2Fmanual%2F	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-json/oembed/1.0/embed4c63.json	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:14	2462/2462	---M-Z	200	added ('OK')	text/xml	date:Fri,%2028%20Oct%202022%2023:46:14%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cursoemvideo.com%2Fcursowp%2Fmanual%2F&format=xml	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-json/oembed/1.0/embeddf65	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:14	79000/79000	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/folha-fundo-02.jpg	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/folha-fundo-02.jpg	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:14	2708124/2708124	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/pizzaria-hero-fundo01.jpg	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/pizzaria-hero-fundo01.jpg	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:15	66461/66461	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/restaurante02.jpg	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/restaurante02.jpg	(from https://www.cursoemvideo.com/cursowp/manual/)
